Date and Time (UTC+01:00), TBR Serial Number, Unix Timestamp UTC, Millisecond, CodeType, Id, Data, Signal to Noise Ratio;;;;;;;;;;;;;;;;;
15/04/2018 23:02:50.443,000408,1523829770,443,R64K,4138,-,28;;;;;;;;;;;;;;;;;
15/04/2018 23:03:45.756,000408,1523829825,756,R64K,4138,-,33;;;;;;;;;;;;;;;;;
15/04/2018 23:08:59.944,000408,1523830139,944,R64K,4138,-,34;;;;;;;;;;;;;;;;;
17/04/2018 21:49:05.888,000408,1523998145,888,R64K,4128,-,26;;;;;;;;;;;;;;;;;
23/04/2018 03:10:47.251,000408,1524449447,251,R64K,4075,-,29;;;;;;;;;;;;;;;;;
23/04/2018 03:12:01.743,000408,1524449521,743,R64K,4075,-,36;;;;;;;;;;;;;;;;;
23/04/2018 03:14:21.821,000408,1524449661,821,R64K,4075,-,25;;;;;;;;;;;;;;;;;
23/04/2018 03:17:12.102,000408,1524449832,102,R64K,4075,-,18;;;;;;;;;;;;;;;;;
23/04/2018 06:18:54.955,000408,1524460734,955,R64K,4125,-,41;;;;;;;;;;;;;;;;;
23/04/2018 06:20:21.101,000408,1524460821,101,R64K,4125,-,39;;;;;;;;;;;;;;;;;
23/04/2018 06:24:58.001,000408,1524461098,001,R64K,4125,-,34;;;;;;;;;;;;;;;;;
23/04/2018 06:29:10.779,000408,1524461350,779,R64K,4125,-,22;;;;;;;;;;;;;;;;;
23/04/2018 06:48:30.632,000408,1524462510,632,R64K,4125,-,29;;;;;;;;;;;;;;;;;
23/04/2018 06:51:01.498,000408,1524462661,498,R64K,4125,-,28;;;;;;;;;;;;;;;;;
23/04/2018 06:55:04.833,000408,1524462904,833,R64K,4125,-,31;;;;;;;;;;;;;;;;;
23/04/2018 07:02:45.300,000408,1524463365,300,R64K,4125,-,41;;;;;;;;;;;;;;;;;
23/04/2018 07:03:55.271,000408,1524463435,271,R64K,4125,-,25;;;;;;;;;;;;;;;;;
23/04/2018 07:06:11.505,000408,1524463571,505,R64K,4125,-,38;;;;;;;;;;;;;;;;;
23/04/2018 07:09:34.601,000408,1524463774,601,R64K,4125,-,31;;;;;;;;;;;;;;;;;
03/05/2018 09:11:21.255,000408,1525335081,255,R64K,4080,-,38;;;;;;;;;;;;;;;;;
03/05/2018 09:24:13.821,000408,1525335853,821,R64K,4080,-,22;;;;;;;;;;;;;;;;;
03/05/2018 09:25:14.634,000408,1525335914,634,R64K,4080,-,24;;;;;;;;;;;;;;;;;
03/05/2018 09:32:32.621,000408,1525336352,621,R64K,4080,-,31;;;;;;;;;;;;;;;;;
03/05/2018 09:34:21.409,000408,1525336461,409,R64K,4080,-,19;;;;;;;;;;;;;;;;;
03/05/2018 09:38:18.289,000408,1525336698,289,R64K,4080,-,18;;;;;;;;;;;;;;;;;
06/07/2018 18:16:19.123,000408,1530897379,123,R64K,4128,-,28;;;;;;;;;;;;;;;;;
06/07/2018 18:21:18.496,000408,1530897678,496,R64K,4128,-,35;;;;;;;;;;;;;;;;;
06/07/2018 18:22:30.539,000408,1530897750,539,R64K,4128,-,24;;;;;;;;;;;;;;;;;
17/07/2018 01:01:26.299,000408,1531785686,299,R64K,4138,-,27;;;;;;;;;;;;;;;;;
17/07/2018 01:12:24.381,000408,1531786344,381,R64K,4138,-,29;;;;;;;;;;;;;;;;;
12/08/2018 07:58:16.387,000408,1534057096,387,R64K,4080,-,34;;;;;;;;;;;;;;;;;
12/08/2018 08:02:27.232,000408,1534057347,232,R64K,4080,-,27;;;;;;;;;;;;;;;;;
23/08/2018 06:39:51.211,000408,1535002791,211,R64K,4075,-,27;;;;;;;;;;;;;;;;;
23/08/2018 06:41:38.921,000408,1535002898,921,R64K,4075,-,23;;;;;;;;;;;;;;;;;
23/08/2018 06:43:45.523,000408,1535003025,523,R64K,4075,-,28;;;;;;;;;;;;;;;;;
26/08/2018 10:11:27.078,000408,1535274687,078,R64K,4125,-,19;;;;;;;;;;;;;;;;;
26/08/2018 10:18:44.467,000408,1535275124,467,R64K,4125,-,25;;;;;;;;;;;;;;;;;
26/08/2018 10:24:37.671,000408,1535275477,671,R64K,4125,-,23;;;;;;;;;;;;;;;;;
26/08/2018 10:28:49.132,000408,1535275729,132,R64K,4125,-,28;;;;;;;;;;;;;;;;;
26/08/2018 10:35:21.772,000408,1535276121,772,R64K,4125,-,18;;;;;;;;;;;;;;;;;
